Mine,Latitude,Longitude,Blue_B02,Green_B03,Red_B04,NIR_B08,SWIR1_B11,SWIR2_B12,NDVI,Distance_to_Manganese_km,Manganese_Presence,Lithology,GLiM_ID,Elevation_mean_m,Elevation_min_m,Elevation_max_m,Slope_mean_degrees,Slope_min_degrees,Slope_max_degrees,LST_mean_C,LST_min_C,LST_max_C
Ukwa,21.98634315552112,80.47022133755004,0.152,0.1694,0.193,0.2464,0.3911,0.3595,0.12152934,2.272013184706861,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.95199304525705,80.4641506936087,0.1716,0.2072,0.2404,0.3535,0.4504,0.3752,0.19043611,0.4070468613383544,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Balaghat,21.8312805591448,80.23218160468849,0.182,0.2078,0.249,0.3202,0.3714,0.3121,0.12508784,0.2283599034952786,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Beldongri,21.35067367497721,79.300695722511,0.165,0.1926,0.2018,0.4265,0.304,0.2187,0.35763168,0.1339845850832113,1,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Gumgaon,21.398654979507,78.98458789754908,0.1705,0.1924,0.2352,0.3132,0.3735,0.3145,0.14223194,0.1344233092979042,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Dongri_Buzurg,21.530829705808003,79.68670060822762,0.1408,0.1625,0.1455,0.3776,0.2861,0.1942,0.44370103,2.5105722594394937,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Dongri_Buzurg,21.55136758518161,79.70235171998749,0.1444,0.1534,0.1381,0.3763,0.2398,0.1635,0.46306378,0.2932286855442654,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Tirodi,21.678558763051964,79.7497324365487,0.1624,0.175,0.1974,0.2854,0.4378,0.3478,0.1822701,0.4736978821196979,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Ukwa,21.9654196531644,80.48153393262538,0.1594,0.1716,0.2006,0.2876,0.3783,0.3143,0.17820567,0.2330406583839076,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Sitapatore,21.669285245310444,79.6498877610773,0.1644,0.176,0.1962,0.2693,0.3766,0.3052,0.15703548,10.48885561290296,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Munsar,21.406968933391106,79.27651133764455,0.1604,0.172,0.1784,0.3306,0.3414,0.2363,0.29901767,0.4884451587505855,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Tirodi,21.682863843791623,79.74563602781835,0.1741,0.1926,0.2186,0.3132,0.4235,0.3399,0.1778864,0.4871705263952021,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Kandri,21.40631178305449,79.28288481797594,0.1754,0.1966,0.2232,0.4032,0.4513,0.3399,0.28735635,0.4413472520519366,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Tirodi,21.69153586447245,79.72197719686278,0.178,0.2074,0.2524,0.3092,0.3576,0.342,0.10113957,3.0890366581877218,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Beldongri,21.35286458020576,79.30298446544701,0.168,0.2032,0.215,0.4256,0.294,0.209,0.3287543,0.4615326272608916,1,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Balaghat,21.868376891398192,80.24437177878498,0.162,0.1808,0.2128,0.2662,0.3908,0.3772,0.11148228,2.1164320663638514,0,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Dongri_Buzurg,21.53045775297894,79.68535230435862,0.1365,0.1527,0.1367,0.369,0.2554,0.172,0.45936322,2.6248068266917275,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Dongri_Buzurg,21.54933066176737,79.69599692978737,0.1508,0.1666,0.1606,0.2828,0.2511,0.1898,0.27559763,0.4505991157063472,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Ukwa,21.987844603548293,80.48784583150844,0.161,0.1756,0.2258,0.3434,0.4494,0.3278,0.20660579,2.452828341035325,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Tirodi,21.68310598511589,79.70658778608346,0.1397,0.1531,0.1472,0.3076,0.2814,0.2001,0.35268247,4.521966312193794,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Balaghat,21.851767733853016,80.24736234890607,0.181,0.2138,0.2486,0.3591,0.4285,0.3513,0.18183316,0.3996491359754188,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Kandri,21.43375568144949,79.2466775896916,0.1461,0.1556,0.1417,0.3619,0.2816,0.1889,0.43725178,4.062822982599175,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Gumgaon,21.39807230028108,78.95142293119724,0.1604,0.1753,0.2048,0.298,0.3639,0.283,0.185362,3.342349532286748,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Ukwa,21.98919295111528,80.45761775675376,0.1487,0.1774,0.1974,0.3836,0.4227,0.3382,0.32048193,2.5708005048533704,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Sitapatore,21.68708921600988,79.6847091747883,0.1452,0.1571,0.1556,0.3152,0.2784,0.2009,0.33899748,6.799284833904027,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Dongri_Buzurg,21.542939324496142,79.66457729759527,0.1578,0.1756,0.1821,0.3382,0.3107,0.2341,0.3000192,3.771020764336921,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Balaghat,21.85179413503845,80.25316861392933,0.2001,0.2356,0.267,0.3711,0.4491,0.4134,0.1631406,0.3898856566821038,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Ukwa,21.99808885146824,80.47056522644296,0.144,0.167,0.1579,0.322,0.3505,0.2641,0.3419462,3.5726257998552784,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Gumgaon,21.41667093704327,78.96582322596664,0.1456,0.1688,0.1814,0.2982,0.3353,0.2695,0.2435363,2.656069622756532,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Chikla,21.537755770202168,79.7656180730664,0.1415,0.1586,0.1404,0.3831,0.2563,0.1679,0.4636103,6.875613245610799,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Dongri_Buzurg,21.571986228909832,79.70525859559224,0.1493,0.1698,0.1564,0.3301,0.2289,0.1842,0.3570401,2.551362531092179,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Tirodi,21.70656755362485,79.75045730338455,0.1759,0.1993,0.219,0.3629,0.4765,0.3738,0.24729334,2.645078514028366,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Kandri,21.42807585796785,79.27375555192484,0.1514,0.1764,0.1636,0.4652,0.3379,0.2266,0.47964376,2.174686540733564,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Dongri_Buzurg,21.5677426668293,79.67111012820324,0.161,0.1866,0.191,0.3509,0.2921,0.2149,0.29507288,3.6412314448649648,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Balaghat,21.850886353266528,80.2522056036556,0.2016,0.234,0.274,0.4091,0.4354,0.3905,0.19777486,0.2487493601284737,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Gumgaon,21.39698091319821,78.98056066453083,0.1732,0.1924,0.2332,0.3344,0.3987,0.3244,0.17829457,0.4274472811392051,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Tirodi,21.68268611153233,79.74602416273578,0.1768,0.1942,0.2202,0.2977,0.318,0.2512,0.14964277,0.4470986163176857,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Kandri,21.436378035755467,79.29063679324973,0.2406,0.264,0.2786,0.3545,0.3711,0.3308,0.11988625,3.1713259964594886,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Gumgaon,21.399326281275773,78.98033557732033,0.1581,0.174,0.2,0.3008,0.3313,0.2738,0.20127794,0.3458136893124083,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.32012045623248,79.3162781951516,0.1556,0.1782,0.1656,0.4263,0.2845,0.195,0.44044602,3.660314869361081,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Ukwa,21.9680707833158,80.46312185957615,0.1763,0.2056,0.2444,0.3297,0.4257,0.3578,0.14858037,0.4544329687348633,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.956867095765908,80.46277656137369,0.1814,0.2126,0.2618,0.3641,0.4482,0.3692,0.16344467,0.38312873310563,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Chikla,21.549849919288743,79.76416392418228,0.1436,0.1652,0.152,0.3692,0.3099,0.2065,0.4167306,6.599900124563648,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Balaghat,21.850640995358862,80.23807809122327,0.1818,0.216,0.2614,0.339,0.4413,0.3771,0.12924713,0.4261780442222385,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Kandri,21.401214289226733,79.26153302623928,0.1417,0.1722,0.1446,0.3513,0.2943,0.199,0.4168179,0.2250809952128008,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Ukwa,21.96262987942381,80.45694382817074,0.2278,0.2484,0.2534,0.3452,0.3638,0.3138,0.15335783,0.4961669074759937,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.96517857039103,80.46274531612433,0.1949,0.2282,0.275,0.3536,0.4443,0.3792,0.12503976,0.4513306605646833,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.323094313534487,79.30660449902685,0.1572,0.1976,0.1982,0.4384,0.2751,0.1966,0.37731698,3.0076536864367096,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Kandri,21.40576991484014,79.28289114904905,0.1676,0.1934,0.1949,0.3957,0.414,0.2901,0.3399932,0.4915446343898362,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Balaghat,21.85175356963575,80.24426567783688,0.1894,0.22,0.2656,0.342,0.4956,0.4153,0.12574065,0.3444881322884642,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Ukwa,21.968488230934348,80.48055424270139,0.1712,0.1999,0.2288,0.305,0.4279,0.3592,0.14275011,0.413926251629432,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Sitapatore,21.66961733097886,79.66863244011036,0.1407,0.1514,0.1513,0.2973,0.2587,0.1929,0.325457,8.569938159417765,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Balaghat,21.854307792556927,80.21096174304135,0.1438,0.1576,0.1432,0.3724,0.2397,0.1767,0.44453067,2.254374738353857,0,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Gumgaon,21.397212560954472,78.98480053846087,0.1554,0.1672,0.1867,0.2698,0.3374,0.2828,0.18203725,0.281000073961336,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Sitapatore,21.683516469832004,79.66715171556864,0.1452,0.1566,0.1608,0.2691,0.34,0.2498,0.2519191,8.597012090898668,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Balaghat,21.8494479338738,80.25376143815986,0.172,0.2044,0.2142,0.4046,0.4026,0.3352,0.3076923,0.3531256757346537,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Munsar,21.396700767749003,79.26177928548879,0.2,0.2096,0.2164,0.2465,0.2424,0.2186,0.06502485,0.3452064170750658,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Chikla,21.52099148650036,79.77077994498953,0.1508,0.1687,0.1584,0.4077,0.2885,0.2006,0.44038156,7.944592622223425,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Munsar,21.41315764211992,79.28106861264203,0.1518,0.1778,0.1638,0.4741,0.3589,0.2325,0.48643988,0.4121794510280706,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Kandri,21.399769322687888,79.26155011405069,0.1738,0.1924,0.1852,0.392,0.319,0.2438,0.35828134,0.1265404642237778,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Kandri,21.418724473924367,79.2603612551642,0.1632,0.1808,0.1834,0.3825,0.3603,0.2587,0.35182893,2.1365520224848096,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Balaghat,21.8730991409008,80.21105206400087,0.1387,0.1517,0.1375,0.3231,0.2179,0.1702,0.40295264,0.2892325517924491,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Tirodi,21.68344955301403,79.75142994102885,0.1538,0.172,0.1808,0.2769,0.375,0.2823,0.20996283,0.1341439348483653,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Beldongri,21.322833732633,79.31663283648885,0.1818,0.2094,0.2368,0.3644,0.3289,0.2652,0.21224219,3.4116621718479987,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Gumgaon,21.40028030826547,78.98456561342797,0.1764,0.2023,0.25,0.3144,0.3842,0.344,0.11410346,0.1262299225029348,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.35231295774619,79.30202665215893,0.1696,0.201,0.2256,0.4027,0.3018,0.2104,0.2818717,0.3562770096624226,1,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Kandri,21.39374307200612,79.29036129374947,0.1842,0.2094,0.218,0.3182,0.3294,0.2941,0.18687057,2.0361215508655186,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Dongri_Buzurg,21.567364404068496,79.66898902968464,0.1683,0.1888,0.1966,0.3391,0.3592,0.2796,0.26600707,3.8032149391329737,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Sitapatore,21.651830139334105,79.68097061031581,0.1453,0.1603,0.1614,0.308,0.3268,0.237,0.3123136,7.952741000907337,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Sitapatore,21.64187210865108,79.65574670005273,0.1992,0.2288,0.28,0.3991,0.5228,0.4117,0.17537917,10.7828873726593,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Dongri_Buzurg,21.54378987558737,79.65800381323623,0.1474,0.1594,0.1442,0.3608,0.255,0.1753,0.4289109,4.425418868229553,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Dongri_Buzurg,21.547197488676385,79.70045764974937,0.1415,0.1564,0.1392,0.3874,0.2521,0.1671,0.4713255,0.2562695361870528,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Kandri,21.38767156636351,79.24472005667388,0.1524,0.1786,0.1494,0.5272,0.3113,0.1945,0.5583801,2.086821131235443,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Tirodi,21.683264532509828,79.75085163716086,0.1544,0.1701,0.1844,0.2781,0.3936,0.3037,0.2025946,0.074762399730029,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Ukwa,21.95867647110602,80.4635445489853,0.2156,0.2562,0.303,0.3907,0.5448,0.4663,0.12642354,0.3427670931082304,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Munsar,21.39172634044443,79.30523683784254,0.1808,0.1961,0.1922,0.3666,0.3477,0.2471,0.31209737,3.247043200397732,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.41469300280489,79.30767282577348,0.1726,0.201,0.222,0.3852,0.3365,0.248,0.2687747,2.885565978776384,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.40085704789721,79.26192303844478,0.143,0.1741,0.151,0.3745,0.2828,0.191,0.42530924,0.220501559782171,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Chikla,21.555538900684247,79.75175542063572,0.1698,0.1938,0.205,0.3533,0.4371,0.3501,0.2656278,5.358604246365563,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Sitapatore,21.6453792405746,79.66498993168406,0.1449,0.1542,0.1547,0.2738,0.3012,0.2229,0.2779463,9.752345953198514,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Kandri,21.39777449130649,79.26080214357386,0.1836,0.2024,0.1998,0.4011,0.3729,0.3064,0.33499753,0.1983344047264948,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Balaghat,21.831480097765127,80.23624443653681,0.1714,0.194,0.2278,0.2928,0.3479,0.2986,0.12485596,0.3035691489329424,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Dongri_Buzurg,21.55047332709809,79.70351839443589,0.1442,0.163,0.1416,0.3885,0.2602,0.173,0.4657612,0.3450928308193806,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Gumgaon,21.396096531914672,78.98211572893013,0.1584,0.176,0.2012,0.3104,0.3557,0.2833,0.21344803,0.4122613002224965,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Tirodi,21.668333729888225,79.73551796418602,0.1628,0.1722,0.1922,0.2519,0.3431,0.2868,0.13442914,2.220206960027132,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Ukwa,21.959390328897285,80.46083009724379,0.1868,0.2084,0.2552,0.3569,0.4883,0.4019,0.16614933,0.0521524457691318,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Kandri,21.409731750439704,79.28168741369572,0.1548,0.1706,0.1677,0.3653,0.2949,0.2106,0.3707317,0.1396110518610789,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Ukwa,21.98578097146878,80.46402393835501,0.1899,0.2244,0.2672,0.3739,0.5155,0.4362,0.16643271,2.2065324326427724,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Kandri,21.39506117701985,79.26044846514499,0.1684,0.1828,0.1817,0.2015,0.2538,0.2177,0.051670127,0.4947713232094695,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Tirodi,21.703824159161574,79.74603447213818,0.1746,0.2014,0.2194,0.3258,0.3459,0.2787,0.19515774,2.382105232721916,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Munsar,21.40243857982276,79.25766063437857,0.1686,0.1858,0.1836,0.3108,0.3343,0.2836,0.25728154,0.4291169359127061,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.39540439946469,79.25870842733961,0.1539,0.1708,0.1562,0.4033,0.2905,0.1925,0.4416443,0.4874927969352085,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Chikla,21.56198123479015,79.76773077224932,0.1878,0.2172,0.2498,0.3908,0.4313,0.323,0.22010617,7.105246527845567,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Balaghat,21.85228494445017,80.24194031668458,0.2564,0.3316,0.4006,0.4571,0.5465,0.4709,0.06587387,0.3130901505985269,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
