Mine,Latitude,Longitude,Date,Temperature_C,Wind_Speed_m_s,Relative_Humidity_percent,Precipitation_mm,Soil_Moisture_0_7cm,Soil_Moisture_7_28cm,Soil_Moisture_28_100cm,Soil_Moisture_0_100cm
Kandri,21.41169,79.26632,2025-12-17,16.32,1.69,64.62,0.0,0.245,0.282,0.307,0.297
Kandri,21.41169,79.26632,2025-12-18,16.0,2.01,63.56,0.0,0.245,0.282,0.307,0.297
Kandri,21.41169,79.26632,2025-12-19,15.23,2.41,68.03,0.0,0.239,0.282,0.307,0.297
Kandri,21.41169,79.26632,2025-12-20,14.89,1.97,66.44,0.0,0.245,0.281,0.307,0.297
Kandri,21.41169,79.26632,2025-12-21,15.45,1.57,65.05,0.0,0.245,0.281,0.307,0.297
Kandri,21.41169,79.26632,2025-12-22,15.93,1.75,67.48,0.0,0.245,0.281,0.307,0.297
Kandri,21.41169,79.26632,2025-12-23,16.27,2.12,67.41,0.0,0.245,0.281,0.307,0.297
Kandri,21.41169,79.26632,2025-12-24,16.86,1.74,66.5,0.0,0.245,0.281,0.306,0.297
Kandri,21.41169,79.26632,2025-12-25,16.69,1.34,66.37,0.0,0.245,0.281,0.306,0.296
Kandri,21.41169,79.26632,2025-12-26,15.7,1.6,63.63,0.0,0.245,0.28,0.306,0.296
Kandri,21.41169,79.26632,2025-12-27,15.36,1.4,60.6,0.0,0.245,0.28,0.306,0.296
Kandri,21.41169,79.26632,2025-12-28,15.42,1.43,58.53,0.0,0.245,0.28,0.306,0.296
Kandri,21.41169,79.26632,2025-12-29,15.56,1.53,56.91,0.0,0.245,0.28,0.306,0.296
Kandri,21.41169,79.26632,2025-12-30,16.87,1.03,50.39,0.0,0.245,0.28,0.306,0.296
Kandri,21.41169,79.26632,2025-12-31,17.89,1.14,49.58,0.0,0.243,0.28,0.306,0.296
Munsar,21.40151,79.28103,2025-01-01,17.14,2.41,52.59,0.0,0.26,0.32,0.375,0.355
Munsar,21.40151,79.28103,2025-01-02,17.01,2.47,47.27,0.0,0.263,0.322,0.369,0.352
Munsar,21.40151,79.28103,2025-01-03,17.73,2.28,47.96,0.0,0.259,0.312,0.366,0.347
Munsar,21.40151,79.28103,2025-01-04,17.84,2.09,53.16,0.0,0.247,0.301,0.366,0.344
Munsar,21.40151,79.28103,2025-01-05,18.47,1.49,49.6,0.0,0.237,0.295,0.366,0.342
Munsar,21.40151,79.28103,2025-01-06,19.01,1.23,53.9,0.0,0.237,0.304,0.365,0.343
Munsar,21.40151,79.28103,2025-01-07,17.71,2.46,55.27,0.0,0.243,0.311,0.364,0.345
Munsar,21.40151,79.28103,2025-01-08,15.35,1.76,51.18,0.0,0.241,0.318,0.363,0.345
Munsar,21.40151,79.28103,2025-01-09,16.49,1.63,45.39,0.0,0.236,0.317,0.362,0.344
Munsar,21.40151,79.28103,2025-01-10,16.95,1.65,47.97,0.0,0.244,0.319,0.362,0.344
Munsar,21.40151,79.28103,2025-01-11,18.32,1.72,56.24,0.0,0.253,0.327,0.361,0.346
Munsar,21.40151,79.28103,2025-01-12,19.47,1.69,66.3,0.12,0.268,0.334,0.36,0.348
Munsar,21.40151,79.28103,2025-01-13,19.57,1.7,69.04,0.06,0.271,0.341,0.36,0.349
Munsar,21.40151,79.28103,2025-01-14,19.01,1.25,59.07,0.0,0.278,0.362,0.359,0.354
Munsar,21.40151,79.28103,2025-01-15,19.49,1.67,59.92,0.0,0.291,0.366,0.359,0.355
Munsar,21.40151,79.28103,2025-01-16,19.9,1.34,60.84,0.0,0.309,0.377,0.358,0.359
Munsar,21.40151,79.28103,2025-01-17,20.36,2.33,60.01,0.0,0.312,0.382,0.358,0.36
Munsar,21.40151,79.28103,2025-01-18,19.51,1.87,60.71,0.0,0.309,0.38,0.357,0.359
Munsar,21.40151,79.28103,2025-01-19,19.75,1.81,49.12,0.0,0.296,0.372,0.357,0.356
Munsar,21.40151,79.28103,2025-01-20,19.92,2.12,47.74,0.0,0.294,0.353,0.356,0.351
Munsar,21.40151,79.28103,2025-01-21,21.84,1.2,48.96,0.0,0.286,0.348,0.356,0.349
Munsar,21.40151,79.28103,2025-01-22,22.02,1.3,42.41,0.0,0.286,0.349,0.355,0.349
Munsar,21.40151,79.28103,2025-01-23,21.71,1.55,45.58,0.0,0.28,0.339,0.354,0.346
Munsar,21.40151,79.28103,2025-01-24,22.33,1.73,50.15,0.0,0.288,0.332,0.354,0.344
Munsar,21.40151,79.28103,2025-01-25,21.95,1.86,53.05,0.0,0.278,0.329,0.353,0.342
Munsar,21.40151,79.28103,2025-01-26,21.59,1.83,40.82,0.0,0.273,0.326,0.352,0.341
Munsar,21.40151,79.28103,2025-01-27,21.16,1.62,31.06,0.0,0.268,0.323,0.351,0.34
Munsar,21.40151,79.28103,2025-01-28,21.93,1.35,28.73,0.0,0.263,0.32,0.351,0.338
Munsar,21.40151,79.28103,2025-01-29,22.28,1.39,36.28,0.0,0.26,0.317,0.35,0.336
Munsar,21.40151,79.28103,2025-01-30,23.93,1.79,38.24,0.0,0.257,0.315,0.349,0.335
Munsar,21.40151,79.28103,2025-01-31,24.11,1.48,34.56,0.0,0.254,0.312,0.348,0.334
Munsar,21.40151,79.28103,2025-02-01,24.97,1.66,39.7,0.0,0.251,0.31,0.347,0.333
Munsar,21.40151,79.28103,2025-02-02,24.99,1.7,38.45,0.0,0.25,0.308,0.346,0.332
Munsar,21.40151,79.28103,2025-02-03,25.8,1.65,36.93,0.0,0.248,0.306,0.345,0.33
Munsar,21.40151,79.28103,2025-02-04,26.74,1.39,34.91,0.0,0.247,0.303,0.345,0.329
Munsar,21.40151,79.28103,2025-02-05,26.24,1.57,35.97,0.0,0.247,0.302,0.344,0.328
Munsar,21.40151,79.28103,2025-02-06,23.38,3.21,36.4,0.0,0.246,0.3,0.343,0.327
Munsar,21.40151,79.28103,2025-02-07,22.7,2.57,29.57,0.0,0.246,0.298,0.342,0.326
Munsar,21.40151,79.28103,2025-02-08,23.11,1.99,25.48,0.0,0.236,0.297,0.341,0.324
Munsar,21.40151,79.28103,2025-02-09,24.11,1.25,23.21,0.0,0.246,0.296,0.34,0.324
Munsar,21.40151,79.28103,2025-02-10,24.94,1.44,33.89,0.0,0.246,0.294,0.339,0.323
Munsar,21.40151,79.28103,2025-02-11,26.09,1.43,38.33,0.0,0.245,0.293,0.338,0.322
Munsar,21.40151,79.28103,2025-02-12,25.02,2.44,22.78,0.0,0.245,0.292,0.337,0.321
Munsar,21.40151,79.28103,2025-02-13,23.43,2.94,23.91,0.0,0.245,0.291,0.337,0.32
Munsar,21.40151,79.28103,2025-02-14,22.89,2.39,20.51,0.0,0.245,0.29,0.336,0.32
Munsar,21.40151,79.28103,2025-02-15,25.05,1.28,22.6,0.0,0.245,0.289,0.335,0.319
Munsar,21.40151,79.28103,2025-02-16,25.74,1.4,23.81,0.0,0.243,0.288,0.334,0.318
Munsar,21.40151,79.28103,2025-02-17,26.35,1.2,25.75,0.0,0.243,0.287,0.333,0.317
Munsar,21.40151,79.28103,2025-02-18,26.11,1.43,27.17,0.0,0.245,0.287,0.332,0.317
Munsar,21.40151,79.28103,2025-02-19,25.83,1.66,29.95,0.0,0.245,0.286,0.331,0.316
Munsar,21.40151,79.28103,2025-02-20,25.79,1.96,29.62,0.0,0.245,0.285,0.331,0.315
Munsar,21.40151,79.28103,2025-02-21,25.95,1.89,24.16,0.0,0.245,0.285,0.33,0.314
Munsar,21.40151,79.28103,2025-02-22,25.37,2.7,26.88,0.0,0.242,0.284,0.329,0.313
Munsar,21.40151,79.28103,2025-02-23,24.69,1.95,23.38,0.0,0.242,0.284,0.328,0.313
Munsar,21.40151,79.28103,2025-02-24,24.4,1.88,23.76,0.0,0.245,0.283,0.328,0.312
Munsar,21.40151,79.28103,2025-02-25,24.73,2.02,26.56,0.0,0.245,0.283,0.327,0.312
Munsar,21.40151,79.28103,2025-02-26,24.96,2.41,22.57,0.0,0.245,0.283,0.326,0.311
Munsar,21.40151,79.28103,2025-02-27,25.87,1.71,21.93,0.0,0.245,0.282,0.325,0.311
Munsar,21.40151,79.28103,2025-02-28,26.61,1.82,23.83,0.0,0.245,0.282,0.325,0.31
Munsar,21.40151,79.28103,2025-03-01,27.32,1.79,28.81,0.0,0.245,0.282,0.324,0.31
Munsar,21.40151,79.28103,2025-03-02,28.44,1.87,27.11,0.0,0.245,0.281,0.323,0.309
Munsar,21.40151,79.28103,2025-03-03,27.94,2.1,24.03,0.0,0.245,0.281,0.323,0.308
Munsar,21.40151,79.28103,2025-03-04,28.21,2.48,22.08,0.0,0.258,0.281,0.322,0.309
Munsar,21.40151,79.28103,2025-03-05,24.08,4.04,12.78,0.0,0.245,0.281,0.321,0.308
Munsar,21.40151,79.28103,2025-03-06,23.37,2.63,9.7,0.0,0.245,0.281,0.321,0.307
Munsar,21.40151,79.28103,2025-03-07,25.31,1.81,11.25,0.0,0.245,0.28,0.32,0.306
Munsar,21.40151,79.28103,2025-03-08,27.05,1.65,15.5,0.0,0.245,0.28,0.319,0.306
Munsar,21.40151,79.28103,2025-03-09,27.25,2.11,17.11,0.0,0.245,0.28,0.319,0.305
Munsar,21.40151,79.28103,2025-03-10,26.99,2.17,19.33,0.0,0.257,0.28,0.318,0.306
Munsar,21.40151,79.28103,2025-03-11,28.32,1.46,17.4,0.0,0.247,0.28,0.318,0.305
Munsar,21.40151,79.28103,2025-03-12,30.49,1.57,17.71,0.0,0.246,0.28,0.317,0.304
Munsar,21.40151,79.28103,2025-03-13,30.95,2.12,17.88,0.0,0.245,0.28,0.316,0.304
Munsar,21.40151,79.28103,2025-03-14,31.06,2.57,14.95,0.0,0.245,0.28,0.316,0.303
Munsar,21.40151,79.28103,2025-03-15,31.27,1.61,16.87,0.0,0.245,0.279,0.315,0.303
Munsar,21.40151,79.28103,2025-03-16,31.56,2.14,21.93,0.0,0.245,0.279,0.315,0.302
Munsar,21.40151,79.28103,2025-03-17,31.23,1.78,23.45,0.0,0.245,0.279,0.314,0.302
Munsar,21.40151,79.28103,2025-03-18,30.53,2.04,21.49,0.0,0.245,0.279,0.314,0.301
Munsar,21.40151,79.28103,2025-03-19,30.22,2.51,24.04,0.0,0.245,0.279,0.313,0.301
Munsar,21.40151,79.28103,2025-03-20,30.85,2.62,27.68,0.03,0.245,0.279,0.313,0.301
Munsar,21.40151,79.28103,2025-03-21,30.34,1.71,22.15,0.41,0.245,0.279,0.312,0.3
Munsar,21.40151,79.28103,2025-03-22,29.36,1.6,18.79,0.0,0.242,0.279,0.312,0.3
Munsar,21.40151,79.28103,2025-03-23,28.95,1.79,18.18,0.0,0.244,0.279,0.311,0.3
Munsar,21.40151,79.28103,2025-03-24,28.17,2.18,14.27,0.0,0.244,0.279,0.311,0.299
Munsar,21.40151,79.28103,2025-03-25,28.97,1.88,14.68,0.0,0.244,0.279,0.31,0.299
Munsar,21.40151,79.28103,2025-03-26,30.38,1.0,14.39,0.0,0.239,0.279,0.311,0.299
Munsar,21.40151,79.28103,2025-03-27,32.15,1.55,14.53,0.0,0.239,0.279,0.311,0.299
Munsar,21.40151,79.28103,2025-03-28,32.0,3.26,19.9,0.0,0.244,0.279,0.309,0.298
Munsar,21.40151,79.28103,2025-03-29,31.3,2.75,14.65,0.0,0.244,0.279,0.308,0.297
Munsar,21.40151,79.28103,2025-03-30,31.57,2.05,10.31,0.0,0.243,0.279,0.308,0.297
Munsar,21.40151,79.28103,2025-03-31,31.84,1.93,11.92,0.0,0.243,0.279,0.307,0.297
Munsar,21.40151,79.28103,2025-04-01,31.24,1.79,19.95,0.0,0.243,0.279,0.307,0.297
Munsar,21.40151,79.28103,2025-04-02,30.59,1.38,29.96,3.66,0.243,0.279,0.307,0.296
Munsar,21.40151,79.28103,2025-04-03,30.72,1.38,34.23,1.25,0.257,0.279,0.303,0.295
Munsar,21.40151,79.28103,2025-04-04,31.13,0.71,32.29,0.82,0.265,0.279,0.311,0.301
Munsar,21.40151,79.28103,2025-04-05,31.43,1.88,24.86,0.0,0.274,0.279,0.276,0.277
Munsar,21.40151,79.28103,2025-04-06,31.86,1.68,18.5,0.0,0.287,0.279,0.274,0.276
Munsar,21.40151,79.28103,2025-04-07,32.93,0.87,17.68,0.0,0.292,0.279,0.274,0.276
Munsar,21.40151,79.28103,2025-04-08,32.66,1.66,21.96,0.0,0.282,0.28,0.274,0.276
Munsar,21.40151,79.28103,2025-04-09,32.62,1.68,31.16,4.13,0.265,0.267,0.275,0.272
Munsar,21.40151,79.28103,2025-04-10,32.97,1.85,32.14,0.78,0.266,0.271,0.275,0.274
Munsar,21.40151,79.28103,2025-04-11,32.7,2.07,22.79,0.33,0.275,0.271,0.275,0.274
Munsar,21.40151,79.28103,2025-04-12,32.41,3.0,22.38,0.0,0.269,0.271,0.275,0.274
Munsar,21.40151,79.28103,2025-04-13,33.03,1.41,23.78,0.16,0.258,0.271,0.276,0.274
Munsar,21.40151,79.28103,2025-04-14,33.3,1.48,24.08,0.8,0.273,0.271,0.276,0.275
Munsar,21.40151,79.28103,2025-04-15,33.31,1.51,23.06,0.0,0.28,0.271,0.276,0.275
Munsar,21.40151,79.28103,2025-04-16,32.64,1.73,31.99,0.0,0.276,0.271,0.277,0.275
Munsar,21.40151,79.28103,2025-04-17,33.99,1.31,29.79,0.03,0.279,0.271,0.277,0.276
Munsar,21.40151,79.28103,2025-04-18,35.32,1.93,24.1,0.0,0.265,0.271,0.277,0.275
Munsar,21.40151,79.28103,2025-04-19,35.58,2.59,19.39,0.18,0.255,0.271,0.277,0.274
Munsar,21.40151,79.28103,2025-04-20,35.26,2.44,17.26,0.0,0.249,0.271,0.278,0.274
Munsar,21.40151,79.28103,2025-04-21,35.1,2.36,16.85,0.0,0.246,0.271,0.278,0.274
Munsar,21.40151,79.28103,2025-04-22,35.62,2.13,11.99,0.0,0.245,0.271,0.278,0.274
Munsar,21.40151,79.28103,2025-04-23,35.52,2.26,12.09,0.0,0.247,0.271,0.278,0.275
Munsar,21.40151,79.28103,2025-04-24,35.48,2.95,12.26,0.0,0.245,0.271,0.279,0.275
Munsar,21.40151,79.28103,2025-04-25,35.99,2.72,15.36,0.0,0.244,0.271,0.279,0.275
Munsar,21.40151,79.28103,2025-04-26,36.01,2.19,17.87,0.0,0.244,0.271,0.279,0.275
Munsar,21.40151,79.28103,2025-04-27,34.33,2.44,21.85,1.41,0.258,0.271,0.279,0.276
Munsar,21.40151,79.28103,2025-04-28,33.55,2.27,25.12,3.18,0.249,0.271,0.281,0.276
Munsar,21.40151,79.28103,2025-04-29,33.58,2.14,29.01,0.87,0.275,0.271,0.273,0.273
Munsar,21.40151,79.28103,2025-04-30,34.28,1.71,26.99,0.38,0.319,0.271,0.273,0.276
Munsar,21.40151,79.28103,2025-05-01,33.22,3.06,37.72,0.4,0.34,0.272,0.273,0.277
Munsar,21.40151,79.28103,2025-05-02,33.6,2.55,35.34,0.07,0.353,0.273,0.274,0.279
Munsar,21.40151,79.28103,2025-05-03,34.31,2.28,35.08,0.15,0.365,0.274,0.274,0.28
Munsar,21.40151,79.28103,2025-05-04,32.23,2.33,45.2,7.92,0.39,0.276,0.274,0.283
Munsar,21.40151,79.28103,2025-05-05,31.11,1.17,49.99,3.02,0.393,0.279,0.274,0.283
Munsar,21.40151,79.28103,2025-05-06,31.21,1.56,45.02,1.57,0.38,0.298,0.275,0.287
Munsar,21.40151,79.28103,2025-05-07,31.14,2.27,41.46,0.09,0.368,0.324,0.275,0.292
Munsar,21.40151,79.28103,2025-05-08,30.53,2.05,40.55,0.14,0.345,0.325,0.275,0.29
Munsar,21.40151,79.28103,2025-05-09,31.95,1.78,41.92,0.05,0.33,0.311,0.275,0.286
Munsar,21.40151,79.28103,2025-05-10,32.26,1.15,43.3,2.28,0.319,0.295,0.276,0.283
Munsar,21.40151,79.28103,2025-05-11,33.99,1.47,41.13,0.24,0.304,0.293,0.276,0.282
Munsar,21.40151,79.28103,2025-05-12,35.06,2.03,35.03,0.01,0.301,0.303,0.276,0.283
Munsar,21.40151,79.28103,2025-05-13,35.6,2.57,32.39,0.47,0.308,0.319,0.277,0.288
Munsar,21.40151,79.28103,2025-05-14,35.81,1.73,33.49,1.04,0.31,0.347,0.277,0.294
Munsar,21.40151,79.28103,2025-05-15,34.18,1.92,43.43,6.91,0.299,0.336,0.277,0.291
Munsar,21.40151,79.28103,2025-05-16,34.22,1.01,46.22,0.33,0.299,0.332,0.277,0.29
Munsar,21.40151,79.28103,2025-05-17,34.84,1.75,41.56,1.25,0.281,0.338,0.278,0.291
Munsar,21.40151,79.28103,2025-05-18,33.72,1.45,50.04,6.99,0.317,0.352,0.278,0.296
Munsar,21.40151,79.28103,2025-05-19,34.15,2.06,48.85,0.01,0.321,0.366,0.278,0.3
Munsar,21.40151,79.28103,2025-05-20,35.45,1.45,42.83,0.02,0.326,0.373,0.279,0.302
Munsar,21.40151,79.28103,2025-05-21,33.99,1.86,47.36,15.38,0.361,0.369,0.274,0.3
Munsar,21.40151,79.28103,2025-05-22,31.43,1.87,58.97,0.27,0.415,0.371,0.268,0.3
Munsar,21.40151,79.28103,2025-05-23,30.67,1.89,59.04,0.19,0.39,0.369,0.269,0.298
Munsar,21.40151,79.28103,2025-05-24,27.67,2.14,74.08,1.73,0.407,0.378,0.269,0.301
Munsar,21.40151,79.28103,2025-05-25,27.58,2.76,75.67,3.34,0.452,0.379,0.269,0.305
Munsar,21.40151,79.28103,2025-05-26,30.57,1.88,64.25,1.56,0.438,0.384,0.27,0.306
Munsar,21.40151,79.28103,2025-05-27,31.79,1.35,61.53,4.14,0.477,0.41,0.27,0.314
Munsar,21.40151,79.28103,2025-05-28,31.35,2.31,65.56,12.42,0.469,0.425,0.271,0.317
Munsar,21.40151,79.28103,2025-05-29,32.02,2.58,61.37,5.62,0.483,0.451,0.273,0.325
Munsar,21.40151,79.28103,2025-05-30,32.27,3.31,59.71,0.91,0.494,0.485,0.28,0.338
Munsar,21.40151,79.28103,2025-05-31,31.11,3.07,57.52,0.52,0.479,0.479,0.289,0.342
Munsar,21.40151,79.28103,2025-06-01,31.72,4.71,49.44,0.0,0.454,0.459,0.298,0.343
Munsar,21.40151,79.28103,2025-06-02,30.16,3.33,61.01,1.45,0.426,0.443,0.298,0.338
Munsar,21.40151,79.28103,2025-06-03,30.98,3.86,52.07,0.04,0.393,0.425,0.288,0.324
Munsar,21.40151,79.28103,2025-06-04,30.82,2.06,53.19,0.3,0.372,0.411,0.278,0.312
Munsar,21.40151,79.28103,2025-06-05,32.33,1.57,44.89,1.26,0.362,0.4,0.277,0.309
Munsar,21.40151,79.28103,2025-06-06,33.76,1.41,39.28,0.0,0.349,0.391,0.277,0.306
Munsar,21.40151,79.28103,2025-06-07,33.76,2.7,37.41,0.0,0.334,0.383,0.275,0.302
Munsar,21.40151,79.28103,2025-06-08,35.73,3.57,35.75,0.31,0.319,0.375,0.275,0.299
Munsar,21.40151,79.28103,2025-06-09,36.6,3.28,31.35,0.0,0.313,0.373,0.275,0.298
Munsar,21.40151,79.28103,2025-06-10,37.12,3.81,29.03,0.43,0.321,0.38,0.276,0.301
Munsar,21.40151,79.28103,2025-06-11,33.2,2.87,48.56,3.08,0.354,0.399,0.276,0.307
Munsar,21.40151,79.28103,2025-06-12,33.06,2.86,50.08,0.74,0.353,0.398,0.277,0.308
Munsar,21.40151,79.28103,2025-06-13,32.78,2.95,54.87,0.57,0.343,0.388,0.277,0.305
Munsar,21.40151,79.28103,2025-06-14,32.57,2.26,56.98,7.57,0.327,0.381,0.278,0.303
Munsar,21.40151,79.28103,2025-06-15,31.88,2.52,60.02,3.89,0.326,0.376,0.278,0.302
Munsar,21.40151,79.28103,2025-06-16,30.38,3.36,66.46,2.37,0.398,0.365,0.279,0.305
Munsar,21.40151,79.28103,2025-06-17,29.98,3.24,64.08,2.88,0.454,0.37,0.278,0.309
Munsar,21.40151,79.28103,2025-06-18,31.26,3.92,58.45,0.74,0.401,0.355,0.278,0.303
Munsar,21.40151,79.28103,2025-06-19,28.28,4.49,74.37,4.28,0.378,0.349,0.278,0.3
Munsar,21.40151,79.28103,2025-06-20,27.79,3.83,75.03,9.29,0.398,0.356,0.278,0.303
Munsar,21.40151,79.28103,2025-06-21,29.14,3.75,68.05,3.98,0.436,0.373,0.278,0.309
Munsar,21.40151,79.28103,2025-06-22,28.23,3.88,68.98,2.71,0.455,0.375,0.277,0.31
Munsar,21.40151,79.28103,2025-06-23,27.74,4.67,72.41,4.94,0.479,0.403,0.279,0.319
Munsar,21.40151,79.28103,2025-06-24,27.9,3.69,77.07,7.17,0.493,0.441,0.282,0.33
Munsar,21.40151,79.28103,2025-06-25,27.11,1.8,82.23,24.65,0.495,0.472,0.285,0.339
Munsar,21.40151,79.28103,2025-06-26,27.79,2.08,78.35,7.57,0.503,0.492,0.296,0.352
Munsar,21.40151,79.28103,2025-06-27,28.25,3.71,74.7,12.52,0.49,0.486,0.307,0.358
Munsar,21.40151,79.28103,2025-06-28,27.53,3.29,75.65,11.78,0.488,0.472,0.312,0.358
Munsar,21.40151,79.28103,2025-06-29,25.66,3.94,83.64,11.47,0.5,0.473,0.317,0.363
Munsar,21.40151,79.28103,2025-06-30,25.7,5.22,86.09,28.75,0.509,0.502,0.335,0.383
Munsar,21.40151,79.28103,2025-07-01,26.25,3.77,86.46,30.35,0.509,0.502,0.363,0.403
Munsar,21.40151,79.28103,2025-07-02,25.44,3.75,85.88,9.88,0.492,0.49,0.37,0.404
Munsar,21.40151,79.28103,2025-07-03,26.79,3.04,84.51,7.0,0.484,0.478,0.374,0.403
Munsar,21.40151,79.28103,2025-07-04,26.4,4.09,84.81,10.92,0.505,0.497,0.38,0.413
Munsar,21.40151,79.28103,2025-07-05,26.13,4.78,86.79,8.37,0.485,0.485,0.386,0.413
Munsar,21.40151,79.28103,2025-07-06,26.07,3.83,88.26,27.31,0.504,0.501,0.395,0.425
Munsar,21.40151,79.28103,2025-07-07,25.51,4.66,92.14,80.57,0.511,0.518,0.472,0.485
Munsar,21.40151,79.28103,2025-07-08,25.08,4.53,92.56,93.51,0.505,0.517,0.511,0.511
Munsar,21.40151,79.28103,2025-07-09,25.77,3.5,88.89,10.08,0.507,0.512,0.516,0.515
Munsar,21.40151,79.28103,2025-07-10,26.47,3.22,85.55,1.79,0.498,0.506,0.512,0.51
Munsar,21.40151,79.28103,2025-07-11,26.54,3.13,83.02,1.69,0.489,0.498,0.508,0.505
Munsar,21.40151,79.28103,2025-07-12,27.16,3.16,82.83,3.77,0.469,0.484,0.504,0.497
Munsar,21.40151,79.28103,2025-07-13,26.87,3.52,84.77,5.7,0.468,0.471,0.499,0.491
Munsar,21.40151,79.28103,2025-07-14,27.16,2.74,82.8,2.35,0.462,0.463,0.495,0.486
Munsar,21.40151,79.28103,2025-07-15,26.6,1.41,86.5,10.26,0.458,0.457,0.491,0.482
Munsar,21.40151,79.28103,2025-07-16,27.76,1.44,82.8,3.44,0.474,0.464,0.489,0.482
Munsar,21.40151,79.28103,2025-07-17,26.29,1.01,84.11,7.31,0.482,0.473,0.487,0.484
Munsar,21.40151,79.28103,2025-07-18,27.39,1.12,83.26,2.07,0.478,0.478,0.485,0.483
Munsar,21.40151,79.28103,2025-07-19,27.42,1.25,79.43,0.74,0.478,0.489,0.484,0.485
Munsar,21.40151,79.28103,2025-07-20,28.14,1.26,76.78,4.97,0.46,0.477,0.482,0.48
Munsar,21.40151,79.28103,2025-07-21,28.04,1.11,82.13,17.2,0.48,0.478,0.48,0.48
Munsar,21.40151,79.28103,2025-07-22,27.83,1.8,85.69,5.04,0.498,0.491,0.48,0.483
Munsar,21.40151,79.28103,2025-07-23,26.64,2.87,90.25,37.44,0.503,0.501,0.482,0.488
Munsar,21.40151,79.28103,2025-07-24,26.11,3.34,91.05,19.64,0.511,0.514,0.497,0.501
Munsar,21.40151,79.28103,2025-07-25,25.89,3.97,92.76,45.16,0.507,0.514,0.508,0.509
Munsar,21.40151,79.28103,2025-07-26,25.8,4.37,92.82,18.97,0.51,0.512,0.518,0.516
Munsar,21.40151,79.28103,2025-07-27,26.08,5.05,86.87,6.01,0.498,0.496,0.514,0.509
Munsar,21.40151,79.28103,2025-07-28,25.14,5.11,89.96,3.35,0.493,0.484,0.509,0.502
Munsar,21.40151,79.28103,2025-07-29,24.75,6.76,90.8,8.0,0.505,0.509,0.508,0.508
Munsar,21.40151,79.28103,2025-07-30,25.22,3.88,90.48,3.83,0.481,0.495,0.505,0.502
Munsar,21.40151,79.28103,2025-07-31,25.96,2.67,85.1,1.17,0.471,0.48,0.503,0.496
Munsar,21.40151,79.28103,2025-08-01,26.48,2.31,83.39,1.28,0.468,0.469,0.499,0.49
Munsar,21.40151,79.28103,2025-08-02,27.01,2.28,82.82,0.85,0.457,0.46,0.495,0.485
Munsar,21.40151,79.28103,2025-08-03,27.36,1.85,81.84,0.51,0.439,0.45,0.492,0.479
Munsar,21.40151,79.28103,2025-08-04,27.71,1.32,81.41,0.31,0.422,0.438,0.488,0.473
Munsar,21.40151,79.28103,2025-08-05,27.81,1.1,80.91,0.16,0.396,0.421,0.484,0.465
Munsar,21.40151,79.28103,2025-08-06,27.92,1.11,79.43,0.14,0.368,0.404,0.48,0.456
Munsar,21.40151,79.28103,2025-08-07,27.65,1.44,79.76,2.11,0.341,0.386,0.475,0.447
Munsar,21.40151,79.28103,2025-08-08,26.21,1.21,86.03,10.68,0.333,0.372,0.471,0.44
Munsar,21.40151,79.28103,2025-08-09,26.09,1.09,83.25,1.69,0.335,0.371,0.467,0.437
Munsar,21.40151,79.28103,2025-08-10,27.0,1.39,82.95,0.7,0.357,0.366,0.462,0.435
Munsar,21.40151,79.28103,2025-08-11,26.23,2.12,89.28,1.47,0.36,0.356,0.458,0.429
Munsar,21.40151,79.28103,2025-08-12,26.56,2.19,87.51,2.25,0.365,0.344,0.453,0.424
Munsar,21.40151,79.28103,2025-08-13,26.18,2.1,91.55,25.83,0.487,0.407,0.451,0.444
Munsar,21.40151,79.28103,2025-08-14,26.68,1.47,86.01,8.7,0.494,0.499,0.457,0.469
Munsar,21.40151,79.28103,2025-08-15,26.82,1.38,85.84,4.91,0.498,0.502,0.469,0.478
Munsar,21.40151,79.28103,2025-08-16,26.84,1.93,88.14,25.48,0.505,0.511,0.483,0.491
Munsar,21.40151,79.28103,2025-08-17,27.07,2.57,88.49,2.11,0.494,0.503,0.492,0.494
Munsar,21.40151,79.28103,2025-08-18,26.86,1.62,87.81,30.67,0.483,0.491,0.492,0.491
Munsar,21.40151,79.28103,2025-08-19,27.29,1.18,85.91,29.73,0.503,0.505,0.504,0.504
Munsar,21.40151,79.28103,2025-08-20,25.82,2.66,91.19,14.97,0.505,0.505,0.517,0.513
Munsar,21.40151,79.28103,2025-08-21,25.91,2.94,88.8,10.45,0.502,0.509,0.516,0.514
Munsar,21.40151,79.28103,2025-08-22,26.07,3.39,88.55,12.13,0.492,0.496,0.512,0.507
Munsar,21.40151,79.28103,2025-08-23,25.8,3.99,88.46,4.93,0.496,0.501,0.51,0.507
Munsar,21.40151,79.28103,2025-08-24,25.16,4.24,89.17,3.41,0.489,0.493,0.508,0.503
Munsar,21.40151,79.28103,2025-08-25,25.87,3.08,86.56,0.54,0.489,0.49,0.505,0.501
Munsar,21.40151,79.28103,2025-08-26,26.54,1.58,85.59,7.25,0.491,0.501,0.504,0.503
Munsar,21.40151,79.28103,2025-08-27,27.43,1.09,83.91,15.63,0.494,0.503,0.503,0.502
Munsar,21.40151,79.28103,2025-08-28,27.61,0.65,83.73,15.84,0.498,0.508,0.507,0.506
Munsar,21.40151,79.28103,2025-08-29,27.0,1.49,86.19,2.55,0.499,0.511,0.513,0.511
Munsar,21.40151,79.28103,2025-08-30,26.9,1.54,87.54,2.28,0.49,0.5,0.51,0.507
